-1.334078	-2.033712
-0.579973	-1.298579
-0.154907	0.588269
-0.095178	0.088280
0.181730	-1.617051
-0.915263	-0.645434
0.916655	0.478962
0.434382	-1.295106
0.905773	-1.690854
-2.768145	-1.288144
0.590740	-1.036637
-0.333590	0.055009
-0.221690	-0.601092
-1.736010	0.066957
0.464231	0.132628
-3.416691	0.904483
0.306267	1.127807
0.414529	0.974662
0.467771	-0.368020
0.364900	-0.807521
1.937301	-0.162508
0.783561	-0.414267
-0.786876	-0.596217
0.744032	0.709690
0.744858	0.812011
0.067381	-0.862866
0.595733	-0.614573
-1.686620	1.925825
0.360316	-0.291477
-0.141042	-1.560012
-0.182124	-0.263343
1.346420	0.154991
0.312016	-0.329081
-1.914628	2.698254
0.913976	-1.530650
0.125917	-0.589416
0.539977	0.454744
-0.345885	-1.650777
1.083084	0.583762
-0.400783	0.965158
0.324368	-1.629029
-0.420429	0.368829
1.617138	0.458375
-0.553223	1.307345
2.400882	0.490575
-0.719906	0.188372
-0.182791	1.572507
0.239651	-1.237817
0.672476	-1.939183
-1.334840	-0.387459
1.765172	0.689850
0.771338	-1.404873
1.547829	-1.973726
0.405618	-0.045144
-0.152036	-1.794560
-0.681728	-0.532522
1.059682	1.205258
-0.661852	1.739774
-0.595128	0.104802
-0.225895	0.256522
-0.820155	-0.582451
0.652945	-0.100449
1.084116	-0.961133
0.606140	1.519574
0.908906	-1.243806
-0.006147	0.554246
1.616142	-0.023399
1.584820	-0.442428
-0.198588	-0.102216
-0.690764	1.101761
0.724606	1.631122
1.993778	0.424129
-0.773927	-1.023555
0.332015	-0.202166
0.118316	0.878950
0.287944	-0.186039
-0.199842	-0.871631
-1.303820	0.961577
1.419048	1.366867
-0.312543	-0.746406
0.740552	-0.179088
-0.215849	-0.459123
0.058477	-0.784497
0.009290	0.987254
-1.354735	0.405729
0.406999	1.217413
-2.348785	0.695655
-2.076508	0.366973
-0.341160	0.619113
1.040122	-0.363337
0.680135	0.581410
0.521185	-0.059878
0.759417	-0.718330
-1.245680	1.169978
0.071693	0.736011
1.274010	0.375345
0.242889	-1.103041
0.245047	-1.672405
-1.492670	-0.556907
0.779407	1.179646
1.207428	-1.828403
-1.415988	-0.510494
0.117049	-0.616143
-0.139130	-0.425372
0.724799	-0.686300
-0.434758	0.504698
1.551611	-0.204130
0.194837	-0.688326
0.095942	1.949391
-0.168788	-0.926107
0.643083	0.805033
0.138381	0.283733
-0.735586	-0.897654
0.760081	-0.394832
0.149927	0.573467
-0.086318	-1.112316
-0.284999	-1.422300
-1.215780	0.871075
-0.702982	0.224059
-0.711468	-0.071762
-1.711759	0.140661
1.155551	-1.358887
0.752125	-0.165389
0.187549	-1.727632
0.389383	-0.469575
0.677720	-0.062720
1.473351	-1.020446
-0.872105	-2.446047
0.174775	-0.974626
1.533986	-0.332015
-1.236873	0.961274
-0.080600	-1.191979
-0.790899	-0.207805
0.180378	-1.628052
0.597301	-0.233466
0.996571	-0.321678
-1.015692	-1.472237
-0.355938	-0.200318
-0.643444	-0.626191
-0.458644	-0.846951
1.219333	1.950532
0.001304	-0.897155
-0.922432	-0.883517
0.332526	-1.210636
0.550280	-1.914386
0.091169	-1.143366
-0.100219	3.176441
0.368650	0.154295
0.264626	-0.916159
-0.889521	0.660541
-0.306993	0.976262
-0.404674	0.030104
-0.423973	-0.446972
-1.728953	-1.889567
1.978315	-1.097569
-0.991823	0.833817
-3.503819	-0.326564
-0.012721	0.828674
1.182311	2.213095
0.270797	0.847220
-0.253197	-2.204453
-1.663859	0.276164
-0.440734	0.283466
0.446915	0.652955
0.054337	0.635667
-2.836981	-2.305776
1.371733	-1.197832
0.456768	-1.788988
-0.529165	-0.130924
1.114582	1.369777
0.683743	-0.819720
-0.693200	-0.409498
-1.039957	-0.205571
-1.204968	-1.029337
-2.063927	-1.325437
0.797007	0.835043
1.091375	1.450787
-1.029232	0.421844
2.199514	1.441357
-2.237716	1.161117
-0.810178	2.769441
-1.304536	0.153009
-0.948456	0.494878
0.623412	0.530589
-0.998881	1.326695
-0.200104	-0.039288
0.664749	1.154758
0.051321	0.366744
0.224129	0.454111
-1.775789	-0.884075
0.425486	-1.340533
-0.343819	-0.014458
0.231079	1.064070
0.689062	-0.535883
1.429609	0.181495
-0.066724	-0.409227
0.350330	-2.114112
-0.522418	0.357574
1.638046	-0.076161
1.704890	1.795467
-0.517807	-0.120477
0.217349	2.026353
1.249891	-1.399164
0.392316	-0.173396
0.387190	0.743101
-2.278959	1.749175
0.358081	-2.519235
-1.178701	-0.484360
1.160859	0.490332
-1.718610	-0.353820
-0.084167	-1.993618
-3.189476	-0.722738
0.084273	1.097468
1.051568	0.174238
-0.192273	-0.938541
0.303320	-0.091706
-0.677736	-0.258996
-0.490551	2.328166
-0.845092	-0.713154
-0.229994	-0.443153
-0.080900	-1.056280
0.720853	-1.174180
0.296702	-1.178808
-0.332831	-2.096215
-1.901190	0.573104
-0.310167	1.468586
-1.535391	-0.610383
0.085039	0.344899
0.183931	2.966529
-0.467680	1.130188
0.019865	1.858766
-2.346814	0.139904
2.220835	0.555453
1.411925	0.069865
1.077163	-0.677136
1.669102	-0.997685
0.813980	0.716970
-0.228483	1.555027
0.499959	0.028160
-0.068709	-0.198855
-0.556463	0.717250
-0.012708	1.195782
0.059154	-2.490346
1.057761	1.007704
-2.541510	1.196175
0.581655	-0.392220
-0.710056	1.904862
0.411051	1.314072
-1.613958	0.041509
0.431516	0.039182
0.563884	1.890622
0.407263	-0.595227
0.077933	0.221769
0.045662	0.500989
0.324199	-0.154811
0.844374	1.066935
-0.366961	-1.276774
-1.114281	-0.371726
1.762630	0.572168
0.653354	-1.359338
-0.659720	0.026326
-0.440487	1.502868
-0.521713	0.448971
0.165686	-0.383286
-0.071183	-1.412811
0.728611	-0.595650
-0.223420	1.189380
-0.882656	0.716732
-0.041477	0.266599
-1.356319	-0.119576
-0.652714	-0.112084
-0.367127	0.201695
0.485112	0.194152
-0.403489	1.054743
-0.128758	0.689289
1.657134	1.026593
0.395114	-0.459416
1.335606	-1.734912
-0.593222	0.107364
0.234696	-0.939446
1.330782	-0.045707
0.245625	-1.109903
2.144847	0.672240
0.712378	0.645109
-0.725749	0.647439
-0.675251	0.024050
-1.176951	0.553179
0.646385	-0.117168
0.074733	-0.490936
1.178298	-0.140975
0.163201	-0.187386
2.446750	-0.364316
-0.312301	-0.520989
-0.184872	0.556522
0.398060	0.441448
-1.611074	0.731210
-0.995553	-0.219999
0.448152	-0.719794
-0.525091	-0.349076
-0.375079	0.848559
-0.534761	0.022936
0.023297	-0.210487
0.317181	0.422693
-0.534985	-0.845142
-0.033539	0.611658
-0.639464	0.270749
-0.747346	0.465002
0.569669	-0.099341
0.439496	-0.159563
1.416290	0.226128
-1.168229	-1.477869
1.156947	0.349074
0.754477	0.637399
0.696828	1.697381
-0.216050	0.135525
1.040894	0.236948
-0.600736	1.169824
-1.060997	0.301402
-0.790936	-0.179830
0.988338	-1.266563
-0.864101	0.024981
1.465362	-0.337292
0.344574	-0.232607
0.634080	1.307903
-1.392017	-0.617711
1.400268	0.826430
0.155748	0.728134
-0.714857	1.397061
1.250296	0.786245
0.144276	-0.969388
-1.392433	-1.309895
0.227790	0.586088
0.589388	1.805245
1.675982	0.978315
-1.029261	-0.976689
1.139075	-0.634357
-0.022010	-0.119210
1.035536	0.633292
0.682071	-0.047941
-1.180939	-0.800639
-1.096763	-0.416116
0.122926	0.166017
1.001705	-0.393734
-0.538462	-0.926036
-0.599176	-0.867506
-1.631764	-0.557376
1.195165	0.891743
0.954005	-0.690924
-0.352431	1.092392
-0.662093	-0.137459
-0.887921	-0.545740
-0.815104	-1.001374
-0.685838	-0.987190
0.635445	1.277382
0.176515	-1.462809
-1.157703	0.882000
1.384338	-0.018841
1.246806	0.127237
0.077021	1.635023
-1.412582	-1.514052
-1.519521	-1.271692
1.105166	-1.526746
1.189020	0.985003
-0.904725	1.431166
1.107748	0.150167
-0.658610	-0.102562
0.504718	-0.844292
-1.496132	-0.387788
0.869071	0.255063
-0.591405	1.132986
0.302097	1.211973
-0.970150	0.571452
0.516961	-0.453069
-0.298154	-1.263965
0.489874	-0.343347
-0.616114	0.165478
-0.408690	0.544225
1.495181	-0.227063
0.391619	0.085774
-0.507840	0.152404
0.288347	-0.652459
-1.587104	0.289785
-0.449987	-1.857695
-0.555255	-0.097244
-0.080579	2.079724
-1.342100	-1.140335
1.109234	-0.307017
-0.974974	0.955559
1.112916	-0.758529
0.604675	0.337116
0.603262	-1.683146
-0.230565	-0.632345
0.917686	0.483331
1.549810	-1.918778
1.311617	0.372916
-1.040492	2.293695
0.346354	-0.248654
-0.803460	0.544911
0.107948	0.419749
0.019283	-0.294202
-0.528050	2.128772
-1.818520	-0.520284
-0.811295	1.670948
1.000468	-0.053608
-0.796762	-1.096417
-0.547475	-0.674330
0.621580	-1.107737
-0.792374	0.166093
0.553055	-0.274526
0.035402	-0.089691
-1.348982	-0.574454
-1.190373	0.367820
-0.557683	-0.855761
-0.954815	2.026388
0.057928	-1.511467
1.481420	0.999343
-0.070462	-0.446272
0.397600	0.879732
0.821023	-0.311318
0.811427	0.020120
1.027555	0.675257
2.450488	0.830141
-0.800799	-1.398187
-0.213083	-0.633665
-1.749121	0.681831
-2.000218	0.604655
0.115129	0.146949
0.285951	-0.643260
1.267334	-1.223953
-0.651611	-0.532058
0.587882	0.526824
-1.066714	1.782953
-0.105466	0.119022
0.841491	-0.728564
-0.425039	-1.515114
1.173037	0.477222
-0.982406	1.402067
0.040579	1.372586
1.761245	-0.126780
0.071263	-0.188772
0.331784	0.584286
0.078471	-1.766486
1.038607	0.481216
-0.263442	-0.200935
-0.097171	0.365218
0.741102	-0.489207
-1.536026	-0.452910
0.198001	-0.529595
-1.748139	0.151092
-0.160251	0.945563
0.057191	-0.623183
1.608604	-0.628685
0.088331	-0.096069
-0.623945	-0.141572
-1.058278	1.175344
-0.359024	-0.154906
-0.134100	0.013442
-0.196173	-0.304353
0.870800	-1.122473
0.560639	0.316340
0.225122	-1.375014
0.049125	0.452492
0.471419	0.290493
0.725296	0.917800
0.174096	-0.865322
0.528651	0.847683
-0.868000	-1.060581
0.033116	-0.438603
0.543676	2.539885
-0.877726	0.786188
1.169621	0.943297
-0.024923	0.015197
0.672225	0.986075
0.743916	1.723851
-1.599130	-1.883238
0.207187	-0.153188
-0.983900	-0.194197
1.260121	1.478341
0.660831	-0.791980
0.751072	-0.801532
1.676951	-1.720498
0.338944	-0.088697
-1.059121	0.511679
-1.432574	-0.241565
1.101810	-3.126526
0.448760	1.124805
-0.192123	0.390791
-0.645435	-1.270411
0.541916	-1.323973
-0.128479	-0.139946
0.027501	-1.517544
0.604331	0.130065
-0.313591	-0.344826
0.059626	-0.161016
0.453292	0.161965
1.439626	-0.129251
-0.116684	-0.601433
0.075064	0.635145
0.208359	-1.158859
0.245055	-1.745273
-0.253104	0.374328
-0.361139	-0.241292
-0.437127	0.254580
-0.392535	-0.167955
0.657492	-0.478341
1.185744	1.141589
-0.349640	0.987990
0.778479	-1.309238
-0.075411	0.873598
1.649593	0.492459
-0.468340	-0.801613
0.806582	-0.600621
-0.415158	1.019851
-0.201987	0.361861
0.706837	0.167604
0.123505	-0.095441
1.710728	0.355561
-0.844994	0.999560
-1.109208	-0.065612
0.515153	-0.423505
-0.416466	1.327997
-0.589558	1.882473
0.515149	0.176925
0.544358	1.383671
0.026951	-1.089560
-0.055556	0.700272
1.311712	-0.754574
0.495005	0.652862
-0.410008	-0.279640
-0.749682	0.404347
1.276024	-0.001821
-0.670923	2.026873
-0.967988	-0.248809
-0.181203	1.680823
-1.818654	-1.090050
1.068194	-0.282994
1.068278	-1.051819
-1.803254	-0.775385
0.100644	-0.370108
-0.202554	-0.299722
-1.425202	0.018327
0.234554	-0.186718
-0.033468	0.050610
0.462781	0.181480
-1.042068	0.835199
1.197772	-0.621655
0.116596	-1.067161
-1.911508	1.538160
0.740686	-0.757726
-1.334037	0.166326
0.901368	-0.783671
-1.246500	-0.109034
0.268404	-0.434143
-0.894302	0.422791
0.417143	-0.564451
-0.269166	-0.838802
-0.713227	0.162911
-0.486348	0.605451
-0.469499	-0.966287
-0.266413	1.104396
-1.525919	0.365206
-0.548366	1.780092
1.070023	0.000159
0.771472	1.070021
0.487100	-0.888893
-2.008049	1.679818
-0.452934	0.778773
0.087339	-1.117222
-0.249845	1.335764
-0.627184	-0.261868
0.998390	-0.537971
-0.810359	2.060324
-1.343296	0.567055
-1.394110	1.265528
0.932418	-0.411865
-0.877559	-0.625052
-1.377811	-0.048029
-0.028008	0.091647
-0.514073	0.206500
1.104260	-0.527120
-0.508316	0.528498
0.239780	1.123186
2.113843	-0.721977
1.304040	-0.698282
0.199099	0.391378
-0.403847	0.138534
0.439635	0.595249
-0.308339	-1.976069
-0.187804	-0.245040
0.643045	0.013328
-0.972567	-1.492814
0.540714	-1.927453
1.917358	0.034383
0.120728	-0.800069
1.925912	-0.648938
0.163112	-0.299949
-1.161103	-0.563711
-0.156412	-2.044446
-1.520100	-0.158979
0.119172	1.091824
0.173261	0.752032
-0.355946	1.907030
1.388454	-0.652451
-0.862541	-0.254768
0.231408	-0.583732
-1.082909	-1.008495
-0.397263	0.394842
-0.938675	1.980502
1.007007	-1.361245
0.480950	0.129291
1.307736	1.304167
0.907994	-0.435760
-0.293984	0.692101
-1.624632	-1.742492
0.249589	-0.537373
-0.682313	-0.817071
-1.672135	-0.149365
0.198176	-1.037667
1.643702	0.309521
-0.477142	0.072382
-1.868193	0.184717
-0.684452	0.344960
0.582201	1.528880
0.743283	0.183528
0.435515	-1.404583
-1.602095	1.546389
-1.136974	1.760788
-0.655468	-0.695934
-0.926197	1.114533
1.331836	0.187834
-1.679798	0.356036
-0.248183	-0.065134
1.101488	0.998061
-0.621798	-0.975024
0.542110	0.670508
1.238294	0.668302
0.978135	1.408063
1.687672	0.122300
0.823725	0.301346
-0.285074	-0.858382
0.259494	-0.007719
0.393144	1.166433
0.891832	-0.715264
0.565082	-0.063597
-0.353742	1.023491
-1.329411	-0.119404
0.739146	-0.813821
1.008371	-0.726908
-0.127419	0.460047
-0.420545	0.889757
1.460783	0.169978
0.681872	0.266552
0.735177	-1.037331
0.003043	-0.907507
0.840479	1.154558
1.016416	0.711718
-0.523161	-0.335034
0.645486	-0.108685
-1.572213	0.124050
-0.560386	1.114487
-0.505781	-0.393709
0.676089	0.131800
-1.166384	0.016411
0.152118	-1.532819
0.037905	-1.211685
-1.687435	-0.021224
-0.717845	-0.321028
0.575405	0.153288
0.027195	0.378492
0.598415	1.434605
0.784113	2.917878
-0.235184	-0.355524
1.986967	-0.594919
-0.877420	0.144631
0.295714	-2.793867
0.402373	-0.710706
-0.368113	-0.124943
0.546514	-1.553019
-0.271722	-0.233231
0.878460	-0.669397
-1.112373	0.991122
-1.018985	-0.899568
0.636247	0.785513
0.175620	0.046875
1.869417	3.091889
-1.479748	0.256337
-0.042736	0.604579
2.112839	0.380820
1.202320	-0.011798
-0.074593	0.390095
-1.160699	-0.866959
1.324632	-0.454390
-1.069860	-1.144114
-1.345507	0.877953
-0.247659	3.967018
1.549623	-0.923743
0.124105	-0.142926
-0.973578	0.473105
0.148110	0.503541
-1.131801	-0.740217
0.655035	0.904790
-0.959233	-1.635010
1.025795	-0.858388
0.971506	0.725244
0.219278	0.232819
1.152733	0.877377
0.009472	0.853740
-2.194008	-0.245788
0.514040	0.190905
0.485279	-0.473957
-0.467312	-0.589597
-1.274748	-0.054780
0.501876	0.978874
1.465684	-1.129982
-0.160070	0.553704
-0.784219	-0.136697
0.656818	0.379068
0.461134	-0.729692
0.128473	0.270204
-0.878399	0.016001
-0.629119	0.165909
-0.700092	-0.978540
0.455475	-0.120589
-0.532505	-1.400151
-0.172123	0.225746
1.537698	-0.427288
-3.177836	-1.695181
-0.446935	1.361808
0.763373	-0.414513
1.668531	-0.524786
1.605925	-1.374345
-0.110550	-0.857204
1.316068	0.972029
1.591703	-0.687914
-0.332265	0.587210
-1.395025	0.986155
-1.073855	-0.138444
0.971131	-1.107277
0.689977	0.114970
-0.611409	0.722015
1.779132	-1.125341
1.329402	0.318094
-0.490730	0.541264
-1.335580	0.931134
0.396432	-0.031394
0.370592	1.578712
-0.650776	-0.504711
-0.021358	0.864047
0.510810	0.775649
-1.627384	-1.024706
-0.683832	-0.235423
0.230756	-0.787260
1.897013	0.783945
-0.678803	-1.317955
-0.059806	-1.089264
-0.036917	0.286149
0.279341	-0.639913
-0.525678	-0.044100
-0.234293	-0.503565
-1.319628	-1.401169
1.727701	-1.307196
-0.315834	1.289312
1.622060	0.402590
-0.396130	0.097448
0.384167	-1.013375
-0.938393	0.712891
-0.104446	-0.205021
0.124009	0.620474
0.861645	-0.664327
1.433191	0.378677
0.260120	0.353537
0.734635	0.488626
-0.597884	2.102105
0.300817	0.751133
0.143626	0.688615
-1.163793	-0.477492
-0.200820	-1.295790
0.739794	-1.184970
-0.090394	0.983318
-1.042390	0.433375
0.716335	1.585176
-0.454335	-0.775267
-0.733445	0.576458
-0.078226	-0.171959
-1.168561	0.819796
-2.742031	-0.403946
-2.084809	0.924841
1.381818	1.036202
0.822643	0.417806
-1.703612	-0.056165
-0.059763	-0.401798
3.674655	-1.693383
-0.042863	0.977605
0.259841	0.544687
-1.179866	-1.814431
-0.165001	-1.043016
2.107268	-1.208264
0.659394	0.503250
0.178687	-1.239951
-0.109911	0.925540
0.804008	-0.579318
0.640012	-0.066381
-0.391630	-1.015767
0.364720	-0.511978
0.163130	0.096969
-0.530924	1.362615
-0.691967	0.360937
1.141549	1.427327
-0.901551	-1.056943
0.296034	0.095761
0.110694	1.059019
-1.815196	0.773905
-1.277423	-0.336900
-1.061413	-0.773881
0.630240	0.747712
1.277766	-0.723566
0.242919	-0.426622
0.293201	-1.004124
1.732121	1.061367
1.316001	0.394470
-1.561219	0.329923
0.691526	-0.124362
0.596051	-0.352040
-1.030075	-0.125856
2.076433	0.675421
-0.489776	1.452240
1.460799	0.230016
0.024349	2.659189
-0.019365	0.774056
-0.613149	-0.628994
0.823846	0.093039
-0.475697	-0.240370
-2.167375	1.343969
0.627300	-1.693148
0.152478	-0.001723
-0.749740	0.105865
-0.889606	-1.598902
-1.228964	0.141727
-1.075405	0.284960
-1.902975	-0.493628
0.038975	2.558508
-1.452605	-0.136308
0.832337	0.893525
0.756649	0.365996
0.541583	-1.247012
0.358844	1.229629
-0.181049	0.267947
-0.795465	1.379334
-1.372828	-0.780079
-1.727484	0.384180
-0.726153	-0.158302
1.291013	0.414047
1.238885	-1.419752
1.160982	0.255287
-0.325055	0.440224
0.208411	1.452972
-0.897975	-1.495127
-0.666860	1.695803
0.104208	1.414657
0.165440	0.973217
-0.225644	-1.139322
3.071169	0.904444
0.624121	0.651249
-0.192864	1.565036
1.255720	-1.898489
0.911770	0.896067
-0.898676	-1.066147
-1.703741	0.798798
0.080116	-0.087025
0.000503	0.342466
0.153927	-1.269715
-1.444781	0.200529
0.587286	0.492493
-0.046970	1.060377
0.929701	0.912110
0.366182	-0.338170
0.987137	-0.432017
-0.685107	0.545114
0.565493	0.044738
0.063169	0.499527
-1.293544	1.337951
-1.212217	1.420602
0.964645	-1.114889
-0.151441	-0.397940
-1.213573	0.639535
2.120138	-1.821983
-0.640034	-0.591129
0.420776	-0.135355
